selected,total,duration,solving_time,instant,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,"(1, 9)","(2, 10)","(3, 11)","(9, 1)","(10, 2)","(11, 3)","(12, 4)","(13, 5)","(15, 7)","(16, 8)","(10, 9)","(9, 10)","(11, 10)","(10, 11)","(12, 11)","(11, 12)","(13, 12)","(12, 13)","(14, 13)","(13, 14)","(15, 14)","(14, 15)","(16, 15)","(15, 16)","(9, 16)","(16, 9)","(10, 17)","(12, 17)","(17, 12)","(14, 17)","(17, 14)","(16, 17)","(17, 16)","(10, 18)","(18, 10)","(12, 18)","(18, 12)","(14, 18)","(18, 14)","(16, 18)","(18, 16)"
0.0,0.0,0.0,0.0,681.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.76,0.88,0.86,0.69,0.692,0.672,0.674,0.728,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.458,0.368,0.161,0.095,0.104,0.06,0.041,0.0,0.203,0.029,0.0,0.055,0.32,0.459,0.11,0.1166,0.1004,0.0,0.073,0.0,0.124,0.0,0.096,0.004,0.0834,0.0,0.156,0.0062,0.09,0.0
0.0,0.0,0.0,0.0,685.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.7,0.88,0.86,0.666,0.668,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.458,0.368,0.161,0.095,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.459,0.11,0.1166,0.098,0.0,0.061,0.0,0.124,0.0,0.096,0.004,0.081,0.0,0.144,0.0062,0.09,0.0
0.0,0.0,0.0,0.0,686.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,691.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,696.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,701.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,706.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,711.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,716.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,721.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,726.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,731.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,736.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,741.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,746.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,751.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,756.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,761.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,766.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,771.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,776.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,781.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,786.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,791.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,796.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
